code,display_name,city,raw_name
SGM00061687,"Tambacounda, Senegal",Tambacounda,TAMBACOUNDA
SGM00061695,"Ziguinchor, Senegal",Ziguinchor,ZIGUINCHOR
SGXUAAWO067,"Thies, Senegal",Thies,THIES
SHM00061901,"St. Helena Is., Saint Helena",St. Helena Is.,ST. HELENA IS.
SHM00061902,"Wide Awake Field, Saint Helena",Wide Awake Field,WIDE AWAKE FIELD
SHM00068906,"Gough Island, Saint Helena",Gough Island,GOUGH ISLAND
SIM00014015,"Ljubljana/Bezigrad, Slovenia",Ljubljana,LJUBLJANA/BEZIGRAD
SLM00061856,"Lungi, Sierra Leone",Lungi,LUNGI
SNM00048698,"Singapore/Changi Airport, Singapore",Singapore,SINGAPORE/CHANGI AIRPORT
SPM00008001,"La Coruna, Spain",La Coruna,LA CORUNA
SPM00008023,"Santander, Spain",Santander,SANTANDER
SPM00008055,"Leon/Virgen Del Cam, Spain",Leon,LEON/VIRGEN DEL CAM
SPM00008084,"Logrono/Agoncillo, Spain",Logrono,LOGRONO/AGONCILLO
SPM00008087,"Bardenas Reales, Spain",Bardenas Reales,BARDENAS REALES
SPM00008140,"Valladolid/Villanub, Spain",Valladolid,VALLADOLID/VILLANUB
SPM00008160,"Zaragoza/Aeropuerto, Spain",Zaragoza,ZARAGOZA/AEROPUERTO
SPM00008190,"Barcelona Servei, Spain",Barcelona Servei,BARCELONA SERVEI
SPM00008202,"Salamanca/Matacan, Spain",Salamanca,SALAMANCA/MATACAN
SPM00008221,"Madrid/Barajas, Spain",Madrid,MADRID/BARAJAS
SPM00008301,"Palma De Mallorca, Spain",Palma De Mallorca,PALMA DE MALLORCA
SPM00008302,"Mallorca-Son Bonet, Spain",Mallorca-Son Bonet,MALLORCA-SON BONET
SPM00008314,"Menorca/Mahon, Spain",Menorca,MENORCA/MAHON
SPM00008383,"Huelva, Spain",Huelva,HUELVA
SPM00008430,"Murcia, Spain",Murcia,MURCIA
SPM00008433,"Murcia/San Javier, Spain",Murcia,MURCIA/SAN JAVIER
SPM00060018,"Tenerife-Guimar, Spain",Tenerife-Guimar,TENERIFE-GUIMAR
SPM00060020,"Sta. Cruz De Teneri, Spain",Sta. Cruz De Teneri,STA. CRUZ DE TENERI
STM00078949,"Vieux Fort, Saint Lucia",Vieux Fort,VIEUX FORT
SUM00062600,"Wadi Halfa, Sudan",Wadi Halfa,WADI HALFA
SUM00062640,"Abu Hamed, Sudan",Abu Hamed,ABU HAMED
SUM00062641,"Port Sudan, Sudan",Port Sudan,PORT SUDAN
SUM00062650,"Dongola, Sudan",Dongola,DONGOLA
SUM00062660,"Karima, Sudan",Karima,KARIMA
SUM00062680,"Atbara, Sudan",Atbara,ATBARA
SUM00062721,"Khartoum, Sudan",Khartoum,KHARTOUM
SUM00062730,"Kassala, Sudan",Kassala,KASSALA
SUM00062751,"Wad Medani, Sudan",Wad Medani,WAD MEDANI
SUM00062752,"Gedaref, Sudan",Gedaref,GEDAREF
SUM00062760,"El Fasher, Sudan",El Fasher,EL FASHER
SUM00062770,"Genina, Sudan",Genina,GENINA
SUM00062771,"El Obeid, Sudan",El Obeid,EL OBEID
SUM00062772,"Aroma, Sudan",Aroma,AROMA
SUM00062781,"En Nahud, Sudan",En Nahud,EN NAHUD
SUM00062805,"Damazine, Sudan",Damazine,DAMAZINE
SUXUAE04936,"Al-Khartum, Sudan",Al-Khartum,AL-KHARTUM
SVM00001004,"Ny-Alesund Ii, Svalbard",Ny-Alesund Ii,NY-ALESUND II
SVM00001028,"Bjornoya, Svalbard",Bjornoya,BJORNOYA
SVM00020107,"Barentsburg, Svalbard",Barentsburg,BARENTSBURG
SWM00002084,"Usaf-Ds3-010, Sweden",Usaf-Ds3-010,USAF-DS3-010
SWM00002185,"Lulea-Kallax (2185-0), Sweden",Lulea-Kallax (2185-0),LULEA-KALLAX (2185-0)
SWM00002225,"Usaf-Ds3-012, Sweden",Usaf-Ds3-012,USAF-DS3-012
SWM00002365,"Sundsvall Harnosand (2365-0, Sweden",Sundsvall Harnosand (2365-0,SUNDSVALL HARNOSAND (2365-0
SWM00002465,"Usaf-Ds3-016, Sweden",Usaf-Ds3-016,USAF-DS3-016
SWM00002515,"Torpabron, Sweden",Torpabron,TORPABRON
SWM00002527,"Goteborg/Landvetter, Sweden",Goteborg,GOTEBORG/LANDVETTER
SWM00002591,"Visby Aerologiska Station, Sweden",Visby Aerologiska Station,VISBY AEROLOGISKA STATION
SXM00088968,"Islas Orcadas (Met), South Georgia and the Islands",Islas Orcadas (Met),ISLAS ORCADAS (MET)
SYM00040001,"Kamishli, Syria",Kamishli,KAMISHLI
SYM00040007,"Aleppo Int. Aeropor, Syria",Aleppo Int. Aeropor,ALEPPO INT. AEROPOR
SYM00040022,"Lattakia, Syria",Lattakia,LATTAKIA
SYM00040030,"Hama, Syria",Hama,HAMA
SYM00040039,"Raqqa, Syria",Raqqa,RAQQA
SYM00040080,"Damascus Int. Airpo, Syria",Damascus Int. Airpo,DAMASCUS INT. AIRPO
SZM00006610,"Payerne (6610-0), Switzerland",Payerne (6610-0),PAYERNE (6610-0)
TBM00078894,"St. Barthelemy, Saint Barthelemy",St. Barthelemy,ST. BARTHELEMY
TDM00078967,"Trinidad Bwi, Trinidad and Tobago",Trinidad Bwi,TRINIDAD BWI
TDM00078970,"Piarco Int. Airport; Trinid, Trinidad and Tobago",Piarco Int. Airport; Trinid,PIARCO INT. AIRPORT; TRINID
TEM00061976,"Serge-Frolow (Ile Tromelin), Tromelin Island",Serge-Frolow (Ile Tromelin),SERGE-FROLOW (ILE TROMELIN)
THM00048327,"Chiang Mai, Thailand",Chiang Mai,CHIANG MAI
THM00048354,"Udon Thani, Thailand",Udon Thani,UDON THANI
THM00048357,"Nakhon Phanom, Thailand",Nakhon Phanom,NAKHON PHANOM
THM00048378,"Phitsanulok, Thailand",Phitsanulok,PHITSANULOK
THM00048379,"Phetchabun, Thailand",Phetchabun,PHETCHABUN
THM00048381,"Khon Kaen, Thailand",Khon Kaen,KHON KAEN
THM00048407,"Ubon Ratchathani, Thailand",Ubon Ratchathani,UBON RATCHATHANI
THM00048426,"Lop Buri, Thailand",Lop Buri,LOP BURI
THM00048431,"Nakhon Ratchasima, Thailand",Nakhon Ratchasima,NAKHON RATCHASIMA
THM00048453,"Bangna Agromet, Thailand",Bangna Agromet,BANGNA AGROMET
THM00048455,"Bangkok Metropolis, Thailand",Bangkok Metropolis,BANGKOK METROPOLIS
THM00048456,"Don Muang, Thailand",Don Muang,DON MUANG
THM00048477,"Sattahip, Thailand",Sattahip,SATTAHIP
THM00048480,"Chantha Buri, Thailand",Chantha Buri,CHANTHA BURI
THM00048500,"Prachuap Khirikhan, Thailand",Prachuap Khirikhan,PRACHUAP KHIRIKHAN
THM00048532,"Ranong, Thailand",Ranong,RANONG
THM00048551,"Surat Thani, Thailand",Surat Thani,SURAT THANI
THM00048565,"Phuket Airport, Thailand",Phuket Airport,PHUKET AIRPORT
THM00048568,"Songkhla, Thailand",Songkhla,SONGKHLA
TIM00038599,"Khudjand, Tajikistan",Khudjand,KHUDJAND
TIM00038836,"Dushanbe, Tajikistan",Dushanbe,DUSHANBE
TIM00038879,"Usaf-Ds3-243, Tajikistan",Usaf-Ds3-243,USAF-DS3-243
TIM00038954,"Khorog, Tajikistan",Khorog,KHOROG
TKM00078118,"Turks Island, Turks and Caicos Islands",Turks Island,TURKS ISLAND
TNM00091788,"Usaf-Ds3-631, Tonga",Usaf-Ds3-631,USAF-DS3-631
TNM00091792,"Fuaamotu, Tonga",Fuaamotu,FUAAMOTU
TOM00065361,"Sokode, Togo",Sokode,SOKODE
TOM00065387,"Lome, Togo",Lome,LOME
TPM00061931,"S. Tome, Sao Tome and Principe",S. Tome,S. TOME
TSM00060710,"Tabarka, Tunisia",Tabarka,TABARKA
TSM00060714,"Bizerte, Tunisia",Bizerte,BIZERTE
TSM00060715,"Tunis-Carthage, Tunisia",Tunis-Carthage,TUNIS-CARTHAGE
TSM00060720,"Kelibia, Tunisia",Kelibia,KELIBIA
TSM00060725,"Jendouba, Tunisia",Jendouba,JENDOUBA
TSM00060735,"Kairouan, Tunisia",Kairouan,KAIROUAN
TSM00060738,"Thala, Tunisia",Thala,THALA
TSM00060740,"Monastir-Skanes, Tunisia",Monastir-Skanes,MONASTIR-SKANES
TSM00060745,"Gafsa, Tunisia",Gafsa,GAFSA
TSM00060750,"Sfax El-Maou, Tunisia",Sfax El-Maou,SFAX EL-MAOU
TSM00060760,"Tozeur, Tunisia",Tozeur,TOZEUR
TSM00060769,"Djerba Mellita, Tunisia",Djerba Mellita,DJERBA MELLITA
TSM00060775,"Remada, Tunisia",Remada,REMADA
TSM00060780,"El Borma, Tunisia",El Borma,EL BORMA
TTM00097385,"Oe-Cussie, Timor-Leste",Oe-Cussie,OE-CUSSIE
TTM00097388,"Komoro, Timor-Leste",Komoro,KOMORO
TTM00097390,"Dilli/Dilli Airport, Timor-Leste",Dilli,DILLI/DILLI AIRPORT
TTM00097395,"Bau Cau, Timor-Leste",Bau Cau,BAU CAU
TUM00017022,"Zonguldak, Turkey",Zonguldak,ZONGULDAK
TUM00017030,"Samsun, Turkey",Samsun,SAMSUN
TUM00017064,"Istanbul Bolge (Kartal), Turkey",Istanbul Bolge (Kartal),ISTANBUL BOLGE (KARTAL)
TUM00017082,"Merzifon, Turkey",Merzifon,MERZIFON
TUM00017095,"Erzurum Bolge, Turkey",Erzurum Bolge,ERZURUM BOLGE
,,,
TUM00017195,"Kayseri/Erkilet, Turkey",Kayseri,KAYSERI/ERKILET
TUM00017196,"Kayseri Balge, Turkey",Kayseri Balge,KAYSERI BALGE
TUM00017220,"Izmir/Guzelyali, Turkey",Izmir,IZMIR/GUZELYALI
TUM00017240,"Isparta, Turkey",Isparta,ISPARTA
TUM00017281,"Diyarbakir-Bolge, Turkey",Diyarbakir-Bolge,DIYARBAKIR-BOLGE
TUM00017300,"Antalya, Turkey",Antalya,ANTALYA
TUM00017351,"Adana/Bolge, Turkey",Adana,ADANA/BOLGE
TVM00091643,"Funafuti (91643-0), Tuvalu",Funafuti (91643-0),FUNAFUTI (91643-0)
TWM00046689,"Mazu (=588490), Taiwan",Mazu (=588490),MAZU (=588490)
TWM00046697,"Taoyuan Ab, Taiwan",Taoyuan Ab,TAOYUAN AB
TWM00046734,"Makung Ab (=593450), Taiwan",Makung Ab (=593450),MAKUNG AB (=593450)
TWM00046736,"Chinmem/Shatou(Afb), Taiwan",Chinmem,CHINMEM/SHATOU(AFB)
TWM00046741,"Usaf-Ds3-285, Taiwan",Usaf-Ds3-285,USAF-DS3-285
TWM00046743,"Tainan (Tw-Afb), Taiwan",Tainan (Tw-Afb),TAINAN (TW-AFB)
TWM00046746,"Chiayi (Tw-Afb), Taiwan",Chiayi (Tw-Afb),CHIAYI (TW-AFB)
TWM00046747,"Donggang (=595530), Taiwan",Donggang (=595530),DONGGANG (=595530)
TWM00046750,"Pingtung South(Afb), Taiwan",Pingtung South(Afb),PINGTUNG SOUTH(AFB)
TWM00046751,"Taichung (Tw-Afb), Taiwan",Taichung (Tw-Afb),TAICHUNG (TW-AFB)
TWM00046757,"Hsinchu City, Taiwan",Hsinchu City,HSINCHU CITY
TWM00046767,"Usaf-Ds3-286, Taiwan",Usaf-Ds3-286,USAF-DS3-286
TWM00046780,"Lu-Tao, Taiwan",Lu-Tao,LU-TAO
TWM00046810,"Dongsha (=597920), Taiwan",Dongsha (=597920),DONGSHA (=597920)
TWM00046902,"Usaf-Ds3-287, Taiwan",Usaf-Ds3-287,USAF-DS3-287
TWM00058968,"Taibei, Taiwan",Taibei,TAIBEI
TWM00058974,"Pengjia Yu, Taiwan",Pengjia Yu,PENGJIA YU
TWM00059362,"Hualian, Taiwan",Hualian,HUALIAN
TWM00059559,"467590, Taiwan",467590,467590
TXM00038392,"Dashkhovuz, Turkmenistan",Dashkhovuz,DASHKHOVUZ
TXM00038507,"Turkmenbashi, Turkmenistan",Turkmenbashi,TURKMENBASHI
TXM00038687,"Chardzhev, Turkmenistan",Chardzhev,CHARDZHEV
TXM00038750,"Esengyly, Turkmenistan",Esengyly,ESENGYLY
TXM00038880,"Ashgabat Keshi, Turkmenistan",Ashgabat Keshi,ASHGABAT KESHI
TXM00038989,"Tagtabazar, Turkmenistan",Tagtabazar,TAGTABAZAR
TZM00063729,"Bukoba, Tanzania",Bukoba,BUKOBA
TZM00063756,"Mwanza, Tanzania",Mwanza,MWANZA
TZM00063791,"Kilimanjaro Airport, Tanzania",Kilimanjaro Airport,KILIMANJARO AIRPORT
TZM00063801,"Kigoma, Tanzania",Kigoma,KIGOMA
TZM00063818,"Mombo, Tanzania",Mombo,MOMBO
TZM00063832,"Tabora Airport, Tanzania",Tabora Airport,TABORA AIRPORT
TZM00063844,"Tanga, Tanzania",Tanga,TANGA
TZM00063862,"Dodoma, Tanzania",Dodoma,DODOMA
TZM00063866,"Morogoro, Tanzania",Morogoro,MOROGORO
TZM00063887,"Iringa, Tanzania",Iringa,IRINGA
TZM00063894,"Dar Es Salaam Int, Tanzania",Dar Es Salaam Int,DAR ES SALAAM INT
TZM00063932,"Mbeya, Tanzania",Mbeya,MBEYA
UCM00078988,"Hato Airport; Curacao, Curacao",Hato Airport; Curacao,HATO AIRPORT; CURACAO
UGM00063654,"Masindi, Uganda",Masindi,MASINDI
UGM00063658,"Soroti, Uganda",Soroti,SOROTI
UGM00063674,"Kasese, Uganda",Kasese,KASESE
UGM00063684,"Tororo, Uganda",Tororo,TORORO
UGM00063702,"Mbarara, Uganda",Mbarara,MBARARA
UGM00063705,"Entebbe Airport, Uganda",Entebbe Airport,ENTEBBE AIRPORT
UKM00003005,"Lerwick, United Kingdom",Lerwick,LERWICK
UKM00003023,"South Uist Range, United Kingdom",South Uist Range,SOUTH UIST RANGE
UKM00003026,"Stornoway, United Kingdom",Stornoway,STORNOWAY
UKM00003066,"Kinloss, United Kingdom",Kinloss,KINLOSS
UKM00003091,"Aberdeen/Dyce Airpo, United Kingdom",Aberdeen,ABERDEEN/DYCE AIRPO
UKM00003162,"Eskdalemuir, United Kingdom",Eskdalemuir,ESKDALEMUIR
UKM00003170,"Usaf-Ds3-025, United Kingdom",Usaf-Ds3-025,USAF-DS3-025
UKM00003171,"Leuchars, United Kingdom",Leuchars,LEUCHARS
UKM00003213,"Usaf-Ds3-027, United Kingdom",Usaf-Ds3-027,USAF-DS3-027
UKM00003238,"Albemarle, United Kingdom",Albemarle,ALBEMARLE
UKM00003240,"Boulmer, United Kingdom",Boulmer,BOULMER
UKM00003257,"Leeming, United Kingdom",Leeming,LEEMING
UKM00003317,"Woodvale, United Kingdom",Woodvale,WOODVALE
UKM00003322,"Usaf-Ds3-032, United Kingdom",Usaf-Ds3-032,USAF-DS3-032
UKM00003354,"Nottingham; Watnall, United Kingdom",Nottingham; Watnall,NOTTINGHAM; WATNALL
UKM00003377,"Waddington, United Kingdom",Waddington,WADDINGTON
UKM00003414,"Shawbury, United Kingdom",Shawbury,SHAWBURY
UKM00003470,"Usaf-Ds3-035, United Kingdom",Usaf-Ds3-035,USAF-DS3-035
UKM00003496,"Usaf-Ds3-037, United Kingdom",Usaf-Ds3-037,USAF-DS3-037
UKM00003501,"Capel Dewi, United Kingdom",Capel Dewi,CAPEL DEWI
UKM00003502,"Aberporth, United Kingdom",Aberporth,ABERPORTH
UKM00003559,"Cardington, United Kingdom",Cardington,CARDINGTON
UKM00003586,"Usaf-Ds3-043, United Kingdom",Usaf-Ds3-043,USAF-DS3-043
UKM00003590,"Wattisham, United Kingdom",Wattisham,WATTISHAM
UKM00003649,"Brize Norton, United Kingdom",Brize Norton,BRIZE NORTON
UKM00003693,"Shoeburyness; Landwick, United Kingdom",Shoeburyness; Landwick,SHOEBURYNESS; LANDWICK
UKM00003715,"Cardiff-Wales Arpt, United Kingdom",Cardiff-Wales Arpt,CARDIFF-WALES ARPT
UKM00003743,"Larkhill, United Kingdom",Larkhill,LARKHILL
UKM00003774,"Usaf-Ds3-044, United Kingdom",Usaf-Ds3-044,USAF-DS3-044
UKM00003808,"Camborne, United Kingdom",Camborne,CAMBORNE
UKM00003882,"Herstmonceux, United Kingdom",Herstmonceux,HERSTMONCEUX
UKM00003917,"Belfast/Aldergrove Arpt, United Kingdom",Belfast,BELFAST/ALDERGROVE ARPT
UKM00003918,"Castor Bay, United Kingdom",Castor Bay,CASTOR BAY
UKM00003920,"Usaf-Ds3-050, United Kingdom",Usaf-Ds3-050,USAF-DS3-050
UKXUAC03371,"Sewastopol, United Kingdom",Sewastopol,SEWASTOPOL
UPM00033317,"Shepetivka, Ukraine",Shepetivka,SHEPETIVKA
UPM00033345,"Kyiv, Ukraine",Kyiv,KYIV
UPM00033393,"Lviv, Ukraine",Lviv,LVIV
UPM00033506,"Poltava, Ukraine",Poltava,POLTAVA
UPM00033631,"Uzhhorod, Ukraine",Uzhhorod,UZHHOROD
UPM00033658,"Chernivtsi, Ukraine",Chernivtsi,CHERNIVTSI
UPM00033791,"Kryvyi Rih, Ukraine",Kryvyi Rih,KRYVYI RIH
UPM00033837,"Odesa, Ukraine",Odesa,ODESA
UPM00033946,"Simferopol, Ukraine",Simferopol,SIMFEROPOL
UPM00033966,"Bilohirsk, Ukraine",Bilohirsk,BILOHIRSK
UPM00034300,"Kharkiv, Ukraine",Kharkiv,KHARKIV
USI0000KRPD,"Wi Rice Lake Rgnl Carls, United States",Wi Rice Lake Rgnl Carls,WI RICE LAKE RGNL CARLS
USM00070026,"Ak Barrow/W. Post W. Rogers, United States",Ak Barrow,AK BARROW/W. POST W. ROGERS
USM00070027,"Ak Nsa Barrow Facility Barrow;, United States",Ak Nsa Barrow Facility Barrow;,AK NSA BARROW FACILITY BARROW;
USM00070086,"Ak Barter Island Wso Ap, United States",Ak Barter Island Wso Ap,AK BARTER ISLAND WSO AP
USM00070133,"Ak Kotzebue; Ralph Wien, United States",Ak Kotzebue; Ralph Wien,AK KOTZEBUE; RALPH WIEN
USM00070194,"Ak Fort Yukon, United States",Ak Fort Yukon,AK FORT YUKON
USM00070200,"Ak Nome; Ak, United States",Ak Nome; Ak,AK NOME; AK
USM00070204,"Ak Gambell, United States",Ak Gambell,AK GAMBELL
USM00070219,"Ak Bethel/Bethel Airport; Ak, United States",Ak Bethel,AK BETHEL/BETHEL AIRPORT; AK
USM00070231,"Ak Mcgrath; Ak, United States",Ak Mcgrath; Ak,AK MCGRATH; AK
USM00070261,"Ak Fairbanks/Int.; Ak, United States",Ak Fairbanks,AK FAIRBANKS/INT.; AK
USM00070267,"Ak Ft Greely/Allen Aaf, United States",Ak Ft Greely,AK FT GREELY/ALLEN AAF
USM00070270,"Ak Ft. Richardson/Bryant Ahp;, United States",Ak Ft. Richardson,AK FT. RICHARDSON/BRYANT AHP;
USM00070273,"Ak Anchorage/Int.; Ak, United States",Ak Anchorage,AK ANCHORAGE/INT.; AK
USM00070291,"Ak Northway, United States",Ak Northway,AK NORTHWAY
USM00070292,"Ak Usaf-Ds3-520, United States",Ak Usaf-Ds3-520,AK USAF-DS3-520
USM00070308,"Ak St. Paul Islands; Ak, United States",Ak St. Paul Islands; Ak,AK ST. PAUL ISLANDS; AK
USM00070316,"Ak Cold Bay; Ak, United States",Ak Cold Bay; Ak,AK COLD BAY; AK
USM00070326,"Ak King Salmon; Ak, United States",Ak King Salmon; Ak,AK KING SALMON; AK
USM00070350,"Ak Kodiak; Ak, United States",Ak Kodiak; Ak,AK KODIAK; AK
USM00070361,"Ak Yakutat; Ak, United States",Ak Yakutat; Ak,AK YAKUTAT; AK
USM00070381,"Ak Juneau, United States",Ak Juneau,AK JUNEAU
USM00070398,"Ak Annette Island; Ak, United States",Ak Annette Island; Ak,AK ANNETTE ISLAND; AK
USM00070409,"Ak Attu Island, United States",Ak Attu Island,AK ATTU ISLAND
USM00070414,"Ak Shemya Afb, United States",Ak Shemya Afb,AK SHEMYA AFB
USM00070439,"Ak Amchitka Island, United States",Ak Amchitka Island,AK AMCHITKA ISLAND
USM00070454,"Ak Adak (Nas), United States",Ak Adak (Nas),AK ADAK (NAS)
USM00070485,"Ak Umnak Island, United States",Ak Umnak Island,AK UMNAK ISLAND
USM00070489,"Ak Dutch Harbor, United States",Ak Dutch Harbor,AK DUTCH HARBOR
USM00072201,"Fl Key West/Int.; Fl, United States",Fl Key West,FL KEY WEST/INT.; FL
USM00072202,"Fl Miami; Fl (72202-0), United States",Fl Miami; Fl (72202-0),FL MIAMI; FL (72202-0)
USM00072203,"Fl West Palm Beach Intl Ap, United States",Fl West Palm Beach Intl Ap,FL WEST PALM BEACH INTL AP
USM00072206,"Fl Jacksonville/Intnl.; Fl., United States",Fl Jacksonville,FL JACKSONVILLE/INTNL.; FL.
USM00072208,"Sc Charleston/Mun.; Sc., United States",Sc Charleston,SC CHARLESTON/MUN.; SC.
USM00072210,"Fl Tampa Bay Area; Fl., United States",Fl Tampa Bay Area; Fl.,FL TAMPA BAY AREA; FL.
USM00072213,"Ga Waycross Ware Co Ap, United States",Ga Waycross Ware Co Ap,GA WAYCROSS WARE CO AP
USM00072214,"Fl Tallahassee/Mun.; Fl., United States",Fl Tallahassee,FL TALLAHASSEE/MUN.; FL.
USM00072215,"Ga Peachtree City; Ga., United States",Ga Peachtree City; Ga.,GA PEACHTREE CITY; GA.
USM00072216,"Ga Albany, United States",Ga Albany,GA ALBANY
USM00072220,"Fl Apalachicola Muni, United States",Fl Apalachicola Muni,FL APALACHICOLA MUNI
USM00072221,"Fl Valparaiso/Eglin Afb; Fl., United States",Fl Valparaiso,FL VALPARAISO/EGLIN AFB; FL.
USM00072222,"Fl Pensacola Forest Sherman Na, United States",Fl Pensacola Forest Sherman Na,FL PENSACOLA FOREST SHERMAN NA
USM00072224,"Fl Cape San Blas Site D 3, United States",Fl Cape San Blas Site D 3,FL CAPE SAN BLAS SITE D 3
USM00072225,"Ga Fort Benning, United States",Ga Fort Benning,GA FORT BENNING
USM00072226,"Al Montgomery Dannelly Fld, United States",Al Montgomery Dannelly Fld,AL MONTGOMERY DANNELLY FLD
USM00072228,"Al Birmingham Muni, United States",Al Birmingham Muni,AL BIRMINGHAM MUNI
USM00072229,"Al Centreville Wsmo, United States",Al Centreville Wsmo,AL CENTREVILLE WSMO
USM00072230,"Al Birmingham; Al, United States",Al Birmingham; Al,AL BIRMINGHAM; AL
USM00072231,"La New Orleans, United States",La New Orleans,LA NEW ORLEANS
USM00072232,"La Boothville Wscmo Cit, United States",La Boothville Wscmo Cit,LA BOOTHVILLE WSCMO CIT
USM00072233,"La Slidell/Mun. La, United States",La Slidell,LA SLIDELL/MUN. LA
USM00072235,"Ms Jackson/Allen C. Thompson F, United States",Ms Jackson,MS JACKSON/ALLEN C. THOMPSON F
USM00072238,"Ms Greenville, United States",Ms Greenville,MS GREENVILLE
USM00072239,"La Fort Polk (Army), United States",La Fort Polk (Army),LA FORT POLK (ARMY)
USM00072240,"La Lake Charles/Mun.; La., United States",La Lake Charles,LA LAKE CHARLES/MUN.; LA.
USM00072243,"Tx Houston/Intercontin, United States",Tx Houston,TX HOUSTON/INTERCONTIN
USM00072244,"Tx Bryan, United States",Tx Bryan,TX BRYAN
USM00072247,"Tx Longview Wsmo, United States",Tx Longview Wsmo,TX LONGVIEW WSMO
USM00072248,"La Shreveport/Reg.; La., United States",La Shreveport,LA SHREVEPORT/REG.; LA.
USM00072249,"Tx Fort Worth; Tx., United States",Tx Fort Worth; Tx.,TX FORT WORTH; TX.
USM00072250,"Tx Brownsville/Int.; Tx, United States",Tx Brownsville,TX BROWNSVILLE/INT.; TX
USM00072251,"Tx Corpus Christi/Int.; Tx., United States",Tx Corpus Christi,TX CORPUS CHRISTI/INT.; TX.
USM00072253,"Tx San Antonio Intl Ap, United States",Tx San Antonio Intl Ap,TX SAN ANTONIO INTL AP
USM00072255,"Tx Victoria Rgnl Ap, United States",Tx Victoria Rgnl Ap,TX VICTORIA RGNL AP
USM00072256,"Tx Waco Rgnl, United States",Tx Waco Rgnl,TX WACO RGNL
USM00072257,"Tx Ft Hood Aaf/Killeen, United States",Tx Ft Hood Aaf,TX FT HOOD AAF/KILLEEN
USM00072260,"Tx Stephenville, United States",Tx Stephenville,TX STEPHENVILLE
USM00072261,"Tx Del Rio/Int.; Tx., United States",Tx Del Rio,TX DEL RIO/INT.; TX.
USM00072263,"Tx Mathis Fld/S.Angelo, United States",Tx Mathis Fld,TX MATHIS FLD/S.ANGELO
USM00072264,"Tx Marfa Muni (Amos), United States",Tx Marfa Muni (Amos),TX MARFA MUNI (AMOS)
USM00072265,"Tx Midland/Midland Reg. Airter, United States",Tx Midland,TX MIDLAND/MIDLAND REG. AIRTER
USM00072266,"Tx Abilene Muni Ap, United States",Tx Abilene Muni Ap,TX ABILENE MUNI AP
USM00072267,"Tx Lubbock/Muni (Tex), United States",Tx Lubbock,TX LUBBOCK/MUNI (TEX)
USM00072268,"Nm Roswell/Industrial, United States",Nm Roswell,NM ROSWELL/INDUSTRIAL
USM00072269,"Nm Usaf-Ds3-528, United States",Nm Usaf-Ds3-528,NM USAF-DS3-528
USM00072273,"Az Fort Huachuca, United States",Az Fort Huachuca,AZ FORT HUACHUCA
USM00072274,"Az Tucson; Az, United States",Az Tucson; Az,AZ TUCSON; AZ
USM00072278,"Az Phoenix/Sky Harbor, United States",Az Phoenix,AZ PHOENIX/SKY HARBOR
USM00072280,"Az Yuma Intl Airport, United States",Az Yuma Intl Airport,AZ YUMA INTL AIRPORT
USM00072281,"Ca El Centro Naf, United States",Ca El Centro Naf,CA EL CENTRO NAF
USM00072293,"Ca San Diego/Miramar; Nas; Ca., United States",Ca San Diego,CA SAN DIEGO/MIRAMAR; NAS; CA.
USM00072295,"Ca Los Angeles Intl, United States",Ca Los Angeles Intl,CA LOS ANGELES INTL
USM00072297,"Ca Long Beach, United States",Ca Long Beach,CA LONG BEACH
USM00072303,"Nc Pope Afb, United States",Nc Pope Afb,NC POPE AFB
USM00072304,"Nc Cape Hatteras Wb Bldg, United States",Nc Cape Hatteras Wb Bldg,NC CAPE HATTERAS WB BLDG
USM00072305,"Nc Newport; Nc., United States",Nc Newport; Nc.,NC NEWPORT; NC.
USM00072306,"Nc Raleigh/Raleigh-Dur, United States",Nc Raleigh,NC RALEIGH/RALEIGH-DUR
USM00072308,"Va Norfolk/Muni (Va), United States",Va Norfolk,VA NORFOLK/MUNI (VA)
USM00072311,"Ga Athens Ben Epps Ap, United States",Ga Athens Ben Epps Ap,GA ATHENS BEN EPPS AP
USM00072317,"Nc Greensboro/G.-High Pt.; Nc., United States",Nc Greensboro,NC GREENSBORO/G.-HIGH PT.; NC.
USM00072318,"Va Blacksburg; Va., United States",Va Blacksburg; Va.,VA BLACKSBURG; VA.
USM00072326,"Tn Knoxville Municipal, United States",Tn Knoxville Municipal,TN KNOXVILLE MUNICIPAL
USM00072327,"Tn Nashville/Metropolitan; Tn., United States",Tn Nashville,TN NASHVILLE/METROPOLITAN; TN.
USM00072340,"Ar Little Rock/Adams Fld; Ar., United States",Ar Little Rock,AR LITTLE ROCK/ADAMS FLD; AR.
USM00072344,"Ar Ft Smith Camp Chaffee, United States",Ar Ft Smith Camp Chaffee,AR FT SMITH CAMP CHAFFEE
USM00072349,"Mo Monett, United States",Mo Monett,MO MONETT
USM00072351,"Tx Wichita Falls, United States",Tx Wichita Falls,TX WICHITA FALLS
USM00072352,"Ok Altus Afb (Okla), United States",Ok Altus Afb (Okla),OK ALTUS AFB (OKLA)
USM00072353,"Ok Oklahoma City/W. Ro, United States",Ok Oklahoma City,OK OKLAHOMA CITY/W. RO
USM00072355,"Ok Fort Sill, United States",Ok Fort Sill,OK FORT SILL
